"filename", "language", "Shell Script", "Makefile", "Markdown", "C++", "Assembly", "C", "YAML", "Perl", "JSON", "Poryasm", "Poryscript", "PowerShell", "comment", "blank", "total"
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\feelings.h", "C++", 0, 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 559
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\greetings.h", "C++", 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 343
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\hobbies.h", "C++", 0, 0, 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 439
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\length_table.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\lifestyle.h", "C++", 0, 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 367
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\misc.h", "C++", 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 343
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\moves.h", "C++", 0, 0, 0, 2847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2852
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\people.h", "C++", 0, 0, 0, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 607
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\pokemon.h", "C++", 0, 0, 0, 3302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3306
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\speech.h", "C++", 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 487
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\status.h", "C++", 0, 0, 0, 877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 879
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\time.h", "C++", 0, 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 367
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\trainer.h", "C++", 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 223
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\trendysaying.h", "C++", 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 271
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\voices.h", "C++", 0, 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 511
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\bard_music\word_pitch.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 56
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_anim.h", "C++", 0, 0, 0, 1550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 1626
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\apprentice.h", "C++", 0, 0, 0, 953, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 983
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_frontier_exchange_corner.h", "C++", 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 100
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_frontier_mons.h", "C++", 0, 0, 0, 6177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6178
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_frontier_trainer_mons.h", "C++", 0, 0, 0, 6921, 0, 0, 0, 0, 0, 0, 0, 0, 29, 420, 7370
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_frontier_trainers.h", "C++", 0, 0, 0, 2403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2404
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_pyramid_level_50_wild_mons.h", "C++", 0, 0, 0, 1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1064
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_pyramid_open_level_wild_mons.h", "C++", 0, 0, 0, 1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1064
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\battle_tent.h", "C++", 0, 0, 0, 2907, 0, 0, 0, 0, 0, 0, 0, 0, 3, 96, 3006
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_frontier\trainer_hill.h", "C++", 0, 0, 0, 4802, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 4822
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\battle_moves.h", "C++", 0, 0, 0, 4263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 355, 4618
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\contest_moves.h", "C++", 0, 0, 0, 2889, 0, 0, 0, 0, 0, 0, 0, 0, 2, 358, 3249
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\contest_opponents.h", "C++", 0, 0, 0, 2998, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 3009
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\contest_text_tables.h", "C++", 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 440
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\credits.h", "C++", 0, 0, 0, 784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 788
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\decoration\description.h", "C++", 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 574
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\decoration\header.h", "C++", 0, 0, 0, 1334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 1455
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\decoration\icon.h", "C++", 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 125
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\decoration\tilemaps.h", "C++", 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 242
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\decoration\tiles.h", "C++", 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 644
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_actions.h", "C++", 0, 0, 0, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 550
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_adjectives.h", "C++", 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 256
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_battle.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 445
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_conditions.h", "C++", 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 487
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_endings.h", "C++", 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 487
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_events.h", "C++", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 207
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_feelings.h", "C++", 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 487
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_greetings.h", "C++", 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 298
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_hobbies.h", "C++", 0, 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 382
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_lifestyle.h", "C++", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 319
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_misc.h", "C++", 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 298
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_move_1.h", "C++", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 159
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_move_2.h", "C++", 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 205
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_people.h", "C++", 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 529
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_pokemon.h", "C++", 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 205
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_pokemon2.h", "C++", 0, 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 254
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_speech.h", "C++", 0, 0, 0, 422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 424
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_status.h", "C++", 0, 0, 0, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 767
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_time.h", "C++", 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 319
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_trainer.h", "C++", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 193
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_trendy_saying.h", "C++", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 235
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_group_voices.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 445
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_groups.h", "C++", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 160
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\easy_chat\easy_chat_words_by_letter.h", "C++", 0, 0, 0, 2704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 2752
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\field_effects\field_effect_object_template_pointers.h", "C++", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\field_effects\field_effect_objects.h", "C++", 0, 0, 0, 1124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 1290
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\battle_terrain.h", "C++", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 89
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\berries.h", "C++", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 96
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\berry_fix.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\decorations.h", "C++", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 126
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\intro_scene.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\items.h", "C++", 0, 0, 0, 471, 0, 0, 0, 0, 0, 0, 0, 0, 15, 253, 739
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\mail.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\pokeballs.h", "C++", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\pokemon.h", "C++", 0, 0, 0, 2407, 0, 0, 0, 0, 0, 0, 0, 0, 1, 417, 2825
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\rayquaza_scene.h", "C++", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 63
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\slot_machine.h", "C++", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 58
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\graphics\trainers.h", "C++", 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 291
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\heal_locations.h", "C++", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\item_icon_table.h", "C++", 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1, 407
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\items.h", "C++", 0, 0, 0, 4135, 0, 0, 0, 0, 0, 0, 0, 0, 15, 391, 4541
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\lilycove_lady.h", "C++", 0, 0, 0, 431, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36, 469
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\base_oam.h", "C++", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\berry_tree_graphics_tables.h", "C++", 0, 0, 0, 500, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65, 566
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\movement_action_func_tables.h", "C++", 0, 0, 0, 1359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 1522
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\movement_type_func_tables.h", "C++", 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 439
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_anims.h", "C++", 0, 0, 0, 1045, 0, 0, 0, 0, 0, 0, 0, 0, 9, 124, 1178
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_graphics.h", "C++", 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 363
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_graphics_info.h", "C++", 0, 0, 0, 4410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 4655
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_graphics_info_pointers.h", "C++", 0, 0, 0, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 500
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_pic_tables.h", "C++", 0, 0, 0, 1956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 2175
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\object_events\object_event_subsprites.h", "C++", 0, 0, 0, 1488, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 1531
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\party_menu.h", "C++", 0, 0, 0, 1081, 0, 0, 0, 0, 0, 0, 0, 0, 20, 80, 1181
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pointillism_points.h", "C++", 0, 0, 0, 3207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3211
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokedex_area_glow.h", "C++", 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 316
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\cry_ids.h", "C++", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 139
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\egg_moves.h", "C++", 0, 0, 0, 1144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 1311
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\evolution.h", "C++", 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 188
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\experience_tables.h", "C++", 0, 0, 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 845
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\item_effects.h", "C++", 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 3, 74, 458
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\level_up_learnset_pointers.h", "C++", 0, 0, 0, 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 416
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\level_up_learnsets.h", "C++", 0, 0, 0, 5206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412, 5618
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\pokedex_entries.h", "C++", 0, 0, 0, 4260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 4647
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\pokedex_orders.h", "C++", 0, 0, 0, 1192, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1196
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\pokedex_text.h", "C++", 0, 0, 0, 1935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 2322
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\species_info.h", "C++", 0, 0, 0, 11253, 0, 0, 0, 0, 0, 0, 0, 0, 2, 414, 11669
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\tmhm_learnsets.h", "C++", 0, 0, 0, 8972, 0, 0, 0, 0, 0, 0, 0, 0, 3, 414, 9389
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\trainer_class_lookups.h", "C++", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 172
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon\tutor_learnsets.h", "C++", 0, 0, 0, 5361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 5752
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\back_pic_coordinates.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 449
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\back_pic_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 444
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\enemy_mon_elevation.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 67
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\footprint_table.h", "C++", 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 417
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\front_pic_anims.h", "C++", 0, 0, 0, 5217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 5699
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\front_pic_coordinates.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 448
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\front_pic_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 444
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\palette_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 444
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\shiny_palette_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 444
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\still_front_pic_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 447
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\unknown_table.h", "C++", 0, 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 445
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\pokemon_graphics\unused_anims.h", "C++", 0, 0, 0, 1690, 0, 0, 0, 0, 0, 0, 0, 0, 1, 137, 1828
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\region_map\city_map_entries.h", "C++", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 114
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\region_map\city_map_tilemaps.h", "C++", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\region_map\region_map_layout.h", "C++", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\region_map\region_map_sections.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 1715, 0, 0, 0, 0, 1, 1716
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\script_menu.h", "C++", 0, 0, 0, 897, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109, 1007
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\abilities.h", "C++", 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 243
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\gift_ribbon_descriptions.h", "C++", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 116
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\item_descriptions.h", "C++", 0, 0, 0, 1226, 0, 0, 0, 0, 0, 0, 0, 0, 15, 311, 1552
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\match_call_messages.h", "C++", 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 472
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\move_descriptions.h", "C++", 0, 0, 0, 1421, 0, 0, 0, 0, 0, 0, 0, 0, 1, 356, 1778
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\move_names.h", "C++", 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 359
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\nature_names.h", "C++", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 55
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\ribbon_descriptions.h", "C++", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\src\data\text\species_names.h", "C++", 0, 0, 0, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 415
